Kp,R,Dst,ap,F107,RSF
0,35,8,0,89.9,No
1.3,35,10,5,89.9,No
1.3,35,14,5,89.9,No
1.3,35,10,5,89.9,No
0.7,35,8,3,89.9,No
0.7,35,6,3,89.9,No
0.7,35,5,3,89.9,No
0,35,8,0,89.9,No
0,35,10,0,89.9,No
0,35,12,0,89.9,No
0.7,35,12,3,89.9,No
0.7,35,12,3,89.9,No
0.7,35,12,3,89.9,No
0.3,17,12,2,93,No
0.3,17,9,2,93,No
0.3,17,6,2,93,No
0,17,4,0,93,No
0,17,6,0,93,No
0,17,8,0,93,No
0,17,10,0,93,No
0,17,12,0,93,No
0,17,14,0,93,No
0.3,17,15,2,93,No
0.3,17,13,2,93,No
0.3,17,8,2,93,No
1.3,17,3,5,93,No
1.3,17,0,5,93,No
1.3,17,1,5,93,No
1.3,17,3,5,93,No
1.3,17,3,5,93,No
1.3,17,4,5,93,No
1.7,17,4,6,93,No
1.7,17,1,6,93,No
1.7,17,2,6,93,No
1.7,17,4,6,93,No
1.7,17,0,6,93,No
1.7,17,-3,6,93,No
2.3,39,-6,9,95.5,No
2.3,39,-7,9,95.5,No
2.3,39,-5,9,95.5,No
0.7,39,-2,3,95.5,No
0.7,39,-1,3,95.5,No
0.7,39,1,3,95.5,No
0.7,39,0,3,95.5,No
0.7,39,0,3,95.5,No
0.7,39,1,3,95.5,No
0.7,39,2,3,95.5,No
0.7,39,4,3,95.5,No
0.7,39,3,3,95.5,No
1.3,39,3,5,95.5,No
1.3,39,3,5,95.5,No
1.3,39,3,5,95.5,No
1,39,2,4,95.5,No
1,39,1,4,95.5,No
1,39,0,4,95.5,No
0.3,39,-2,2,95.5,No
0.3,39,-2,2,95.5,No
0.3,39,-5,2,95.5,No
1.7,39,-6,6,95.5,No
1.7,39,-3,6,95.5,No
1.7,39,2,6,95.5,No
0.3,65,8,2,102.2,No
0.3,65,8,2,102.2,No
0.3,65,6,2,102.2,No
0.3,65,3,2,102.2,No
0.3,65,2,2,102.2,No
0.3,65,1,2,102.2,No
0.3,65,3,2,102.2,No
0.3,65,3,2,102.2,No
0.3,65,3,2,102.2,No
0.3,65,2,2,102.2,No
0.3,65,2,2,102.2,No
0.3,65,4,2,102.2,No
0.3,65,6,2,102.2,No
0.3,65,9,2,102.2,No
0.3,65,13,2,102.2,No
1,65,17,4,102.2,No
1,65,14,4,102.2,No
1,65,11,4,102.2,No
2.7,65,9,12,102.2,No
2.7,65,4,12,102.2,No
2.7,65,8,12,102.2,No
2.3,65,9,9,102.2,No
2.3,65,7,9,102.2,No
2.3,65,3,9,102.2,No
0.7,62,1,3,107.4,No
0.7,62,5,3,107.4,No
0.7,62,8,3,107.4,No
1,62,7,4,107.4,No
1,62,9,4,107.4,No
1,62,7,4,107.4,No
1.3,62,6,5,107.4,No
1.3,62,6,5,107.4,No
1.3,62,6,5,107.4,No
2,62,2,7,107.4,No
2,62,1,7,107.4,No
2,62,2,7,107.4,No
2,62,0,7,107.4,No
2,62,-4,7,107.4,No
2,62,-4,7,107.4,No
1,62,-2,4,107.4,No
1,62,-2,4,107.4,No
1,62,0,4,107.4,No
1,62,0,4,107.4,No
1,62,3,4,107.4,No
1,62,6,4,107.4,No
0.7,62,11,3,107.4,No
0.7,62,14,3,107.4,No
0.7,62,17,3,107.4,No
2.7,64,12,12,109.9,No
2.7,64,4,12,109.9,No
2.7,64,0,12,109.9,No
1.3,64,3,5,109.9,No
1.3,64,6,5,109.9,No
1.3,64,4,5,109.9,No
2,64,2,7,109.9,No
2,64,0,7,109.9,No
2,64,-5,7,109.9,No
1.3,64,-8,5,109.9,No
1.3,64,-7,5,109.9,No
1.3,64,-5,5,109.9,No
1,64,-3,4,109.9,No
1,64,-1,4,109.9,No
1,64,-2,4,109.9,No
0.7,64,1,3,109.9,No
0.7,64,4,3,109.9,No
0.7,64,4,3,109.9,No
0.7,64,4,3,109.9,No
0.7,64,2,3,109.9,No
0.7,64,-1,3,109.9,No
0.3,64,0,2,109.9,No
0.3,64,2,2,109.9,No
0.3,64,3,2,109.9,No
1.3,58,3,5,120.1,No
1.3,58,5,5,120.1,No
1.3,58,3,5,120.1,No
1.7,58,0,6,120.1,No
1.7,58,1,6,120.1,No
1.7,58,-2,6,120.1,No
1.7,58,-5,6,120.1,No
1.7,58,-10,6,120.1,No
1.7,58,-19,6,120.1,No
1.7,58,-18,6,120.1,No
1.7,58,-16,6,120.1,No
1.7,58,-14,6,120.1,No
1.7,58,-12,6,120.1,No
1.7,58,-10,6,120.1,No
1.7,58,-9,6,120.1,No
2,58,-8,7,120.1,No
2,58,-9,7,120.1,No
2,58,-10,7,120.1,No
2,58,-10,7,120.1,No
2,58,-7,7,120.1,No
2,58,-7,7,120.1,No
0.7,58,-9,3,120.1,No
0.7,58,-7,3,120.1,No
0.7,58,-6,3,120.1,No
1.7,78,-8,6,125.2,No
1.7,78,-9,6,125.2,No
1.7,78,-7,6,125.2,No
1.3,78,-4,5,125.2,No
1.3,78,-5,5,125.2,No
1.3,78,-5,5,125.2,No
1.3,78,-4,5,125.2,No
1.3,78,-3,5,125.2,No
1.3,78,-3,5,125.2,No
1,78,-6,4,125.2,No
1,78,-3,4,125.2,No
1,78,1,4,125.2,No
0.7,78,5,3,125.2,No
0.7,78,6,3,125.2,No
0.7,78,7,3,125.2,No
0.7,78,6,3,125.2,No
0.7,78,6,3,125.2,No
0.7,78,8,3,125.2,No
1,78,10,4,125.2,No
1,78,8,4,125.2,No
1,78,6,4,125.2,No
1,78,3,4,125.2,No
1,78,5,4,125.2,No
1,78,10,4,125.2,No
1.7,109,14,6,136.3,No
1.7,109,12,6,136.3,No
1.7,109,16,6,136.3,No
2.3,109,13,9,136.3,No
2.3,109,14,9,136.3,No
2.3,109,11,9,136.3,No
3,109,12,15,136.3,No
3,109,2,15,136.3,No
3,109,-9,15,136.3,No
1.7,109,-4,6,136.3,No
1.7,109,0,6,136.3,No
1.7,109,4,6,136.3,No
2,109,7,7,136.3,No
2,109,9,7,136.3,No
2,109,12,7,136.3,No
3,109,12,15,136.3,No
3,109,7,15,136.3,No
3,109,7,15,136.3,No
2,109,8,7,136.3,No
2,109,1,7,136.3,No
2,109,-7,7,136.3,No
1.3,109,-10,5,136.3,No
1.3,109,-11,5,136.3,No
1.3,109,-13,5,136.3,No
0.7,137,-14,3,146.8,No
0.7,137,-13,3,146.8,No
0.7,137,-10,3,146.8,No
1.3,137,-5,5,146.8,No
1.3,137,2,5,146.8,No
1.3,137,5,5,146.8,No
0.3,137,5,2,146.8,No
0.3,137,3,2,146.8,No
0.3,137,1,2,146.8,No
0.3,137,1,2,146.8,No
0.3,137,0,2,146.8,No
0.3,137,-1,2,146.8,No
0.7,137,-3,3,146.8,No
0.7,137,-4,3,146.8,No
0.7,137,-2,3,146.8,No
1,137,1,4,146.8,No
1,137,3,4,146.8,No
1,137,3,4,146.8,No
1,137,5,4,146.8,No
1,137,8,4,146.8,No
1,137,7,4,146.8,No
0.3,137,7,2,146.8,No
0.3,137,8,2,146.8,No
0.3,137,7,2,146.8,No
2.3,122,3,9,156.6,No
2.3,122,-1,9,156.6,No
2.3,122,1,9,156.6,No
1,122,5,4,156.6,No
1,122,5,4,156.6,No
1,122,1,4,156.6,No
0.3,122,0,2,156.6,No
0.3,122,0,2,156.6,No
0.3,122,-1,2,156.6,No
0.3,122,-3,2,156.6,No
0.3,122,-6,2,156.6,No
0.3,122,-4,2,156.6,No
0.7,122,0,3,156.6,No
0.7,122,2,3,156.6,No
0.7,122,3,3,156.6,No
0.7,122,3,3,156.6,No
0.7,122,4,3,156.6,No
0.7,122,4,3,156.6,No
0.3,122,5,2,156.6,No
0.3,122,4,2,156.6,No
0.3,122,4,2,156.6,No
0.3,122,4,2,156.6,No
0.3,122,5,2,156.6,No
0.3,122,4,2,156.6,No
1,131,2,4,161.1,No
1,131,-1,4,161.1,No
1,131,0,4,161.1,No
1,131,3,4,161.1,No
1,131,4,4,161.1,No
1,131,5,4,161.1,No
1,131,5,4,161.1,No
1,131,7,4,161.1,No
1,131,8,4,161.1,No
1,131,9,4,161.1,No
1,131,10,4,161.1,No
1,131,13,4,161.1,No
1,131,12,4,161.1,No
1,131,10,4,161.1,No
1,131,9,4,161.1,No
1.3,131,6,5,161.1,No
1.3,131,6,5,161.1,No
1.3,131,6,5,161.1,No
1.7,131,4,6,161.1,No
1.7,131,4,6,161.1,No
1.7,131,6,6,161.1,No
2,131,3,7,161.1,No
2,131,2,7,161.1,No
2,131,4,7,161.1,No
2,165,1,7,173.5,No
2,165,-2,7,173.5,No
2,165,-3,7,173.5,No
1.3,165,0,5,173.5,No
1.3,165,3,5,173.5,No
1.3,165,9,5,173.5,No
0.7,165,14,3,173.5,No
0.7,165,14,3,173.5,No
0.7,165,11,3,173.5,No
1.7,165,7,6,173.5,No
1.7,165,1,6,173.5,No
1.7,165,-3,6,173.5,No
2,165,2,7,173.5,No
2,165,6,7,173.5,No
2,165,9,7,173.5,No
1.7,165,7,6,173.5,No
1.7,165,9,6,173.5,No
1.7,165,12,6,173.5,No
3,165,12,15,173.5,No
3,165,4,15,173.5,No
3,165,-2,15,173.5,No
3.3,165,0,18,173.5,No
3.3,165,-3,18,173.5,No
3.3,165,-3,18,173.5,No
2.3,165,-6,9,160.2,No
2.3,165,-10,9,160.2,No
2.3,165,-11,9,160.2,No
1.3,165,-11,5,160.2,No
1.3,165,-14,5,160.2,No
1.3,165,-15,5,160.2,No
1.7,165,-15,6,160.2,No
1.7,165,-14,6,160.2,No
1.7,165,-7,6,160.2,No
2.3,165,-6,9,160.2,No
2.3,165,-11,9,160.2,No
2.3,165,-12,9,160.2,No
3.3,165,-12,18,160.2,No
3.3,165,-15,18,160.2,No
3.3,165,-18,18,160.2,No
3,165,-17,15,160.2,No
3,165,-13,15,160.2,No
3,165,-11,15,160.2,No
1.3,165,-8,5,160.2,No
1.3,165,-6,5,160.2,No
1.3,165,-5,5,160.2,No
1.7,165,-5,6,160.2,No
1.7,165,-5,6,160.2,No
1.7,165,-5,6,160.2,No
0.7,153,-4,3,156.2,No
0.7,153,-3,3,156.2,No
0.7,153,-4,3,156.2,No
3,153,-9,15,156.2,No
3,153,-10,15,156.2,No
3,153,-5,15,156.2,No
0.7,153,-1,3,156.2,No
0.7,153,1,3,156.2,No
0.7,153,-1,3,156.2,No
1.3,153,-1,5,156.2,No
1.3,153,-4,5,156.2,No
1.3,153,-3,5,156.2,No
0.3,153,2,2,156.2,No
0.3,153,4,2,156.2,No
0.3,153,2,2,156.2,No
1,153,3,4,156.2,No
1,153,4,4,156.2,No
1,153,2,4,156.2,No
2,153,0,7,156.2,No
2,153,-4,7,156.2,No
2,153,-6,7,156.2,No
2,153,-10,7,156.2,No
2,153,-10,7,156.2,No
2,153,-3,7,156.2,No
2.3,146,-1,9,143.3,No
2.3,146,-2,9,143.3,No
2.3,146,-1,9,143.3,No
3,146,-6,15,143.3,No
3,146,-12,15,143.3,No
3,146,-14,15,143.3,No
2.7,146,-10,12,143.3,No
2.7,146,-7,12,143.3,No
2.7,146,-9,12,143.3,No
2,146,-15,7,143.3,No
2,146,-19,7,143.3,No
2,146,-16,7,143.3,No
1.7,146,-13,6,143.3,No
1.7,146,-12,6,143.3,No
1.7,146,-12,6,143.3,No
1.7,146,-14,6,143.3,No
1.7,146,-13,6,143.3,No
1.7,146,-14,6,143.3,No
3,146,-8,15,143.3,No
3,146,-11,15,143.3,No
3,146,-18,15,143.3,No
3.3,146,-15,18,143.3,No
3.3,146,-9,18,143.3,No
3.3,146,-6,18,143.3,No
2.3,128,-7,9,143.3,No
2.3,128,-13,9,143.3,No
2.3,128,-11,9,143.3,No
2,128,-11,7,143.3,No
2,128,-11,7,143.3,No
2,128,-15,7,143.3,No
2.7,128,-18,12,143.3,No
2.7,128,-14,12,143.3,No
2.7,128,-9,12,143.3,No
1.7,128,-8,6,143.3,No
1.7,128,-11,6,143.3,No
1.7,128,-18,6,143.3,No
2.7,128,-22,12,143.3,No
2.7,128,-22,12,143.3,Yes
2.7,128,-22,12,143.3,Yes
2,128,-20,7,143.3,Yes
2,128,-18,7,143.3,No
2,128,-16,7,143.3,No
2.7,128,-21,12,143.3,No
2.7,128,-25,12,143.3,No
2.7,128,-25,12,143.3,No
1.7,128,-21,6,143.3,No
1.7,128,-15,6,143.3,No
1.7,128,-11,6,143.3,No
2,113,-8,7,140.5,No
2,113,-10,7,140.5,No
2,113,-11,7,140.5,No
2.7,113,-18,12,140.5,No
2.7,113,-24,12,140.5,No
2.7,113,-28,12,140.5,No
1.7,113,-25,6,140.5,No
1.7,113,-23,6,140.5,No
1.7,113,-18,6,140.5,No
1.7,113,-18,6,140.5,No
1.7,113,-19,6,140.5,No
1.7,113,-21,6,140.5,No
1.3,113,-24,5,140.5,No
1.3,113,-24,5,140.5,No
1.3,113,-23,5,140.5,No
1.3,113,-20,5,140.5,No
1.3,113,-19,5,140.5,No
1.3,113,-16,5,140.5,No
1,113,-16,4,140.5,No
1,113,-17,4,140.5,No
1,113,-14,4,140.5,No
0.7,113,-9,3,140.5,No
0.7,113,-4,3,140.5,No
0.7,113,1,3,140.5,No
1.3,123,3,5,140,No
1.3,123,3,5,140,No
1.3,123,-3,5,140,No
1,123,-7,4,140,No
1,123,-9,4,140,No
1,123,-8,4,140,No
1,123,-7,4,140,No
1,123,-9,4,140,No
1,123,-9,4,140,No
1,123,-10,4,140,No
1,123,-9,4,140,No
1,123,-12,4,140,No
1.3,123,-13,5,140,No
1.3,123,-11,5,140,No
1.3,123,-7,5,140,No
1,123,-2,4,140,No
1,123,0,4,140,No
1,123,-3,4,140,No
1.7,123,-7,6,140,No
1.7,123,-13,6,140,No
1.7,123,-13,6,140,No
1.3,123,-8,5,140,No
1.3,123,-4,5,140,No
1.3,123,-4,5,140,No
3,89,-9,15,126.4,No
3,89,-14,15,126.4,No
3,89,-18,15,126.4,No
3.3,89,-13,18,126.4,No
3.3,89,-11,18,126.4,No
3.3,89,-13,18,126.4,No
1.7,89,-18,6,126.4,No
1.7,89,-23,6,126.4,No
1.7,89,-20,6,126.4,No
2,89,-17,7,126.4,No
2,89,-14,7,126.4,No
2,89,-10,7,126.4,No
1.7,89,-7,6,126.4,No
1.7,89,-6,6,126.4,No
1.7,89,-6,6,126.4,No
0.7,89,-6,3,126.4,No
0.7,89,-4,3,126.4,No
0.7,89,-3,3,126.4,No
0.7,89,-4,3,126.4,No
0.7,89,-8,3,126.4,No
0.7,89,-8,3,126.4,No
0.3,89,-7,2,126.4,No
0.3,89,-4,2,126.4,No
0.3,89,-3,2,126.4,No
0.3,83,-5,2,116.3,No
0.3,83,-8,2,116.3,No
0.3,83,-9,2,116.3,No
0.7,83,-10,3,116.3,No
0.7,83,-13,3,116.3,No
0.7,83,-11,3,116.3,No
1.3,83,-9,5,116.3,No
1.3,83,-8,5,116.3,No
1.3,83,-5,5,116.3,No
0.7,83,-4,3,116.3,No
0.7,83,-1,3,116.3,No
0.7,83,1,3,116.3,No
0.7,83,1,3,116.3,No
0.7,83,0,3,116.3,No
0.7,83,0,3,116.3,No
0.3,83,-2,2,116.3,No
0.3,83,-3,2,116.3,No
0.3,83,-2,2,116.3,No
0.7,83,-2,3,116.3,No
0.7,83,-3,3,116.3,No
0.7,83,-2,3,116.3,No
0.3,83,-1,2,116.3,No
0.3,83,3,2,116.3,No
0.3,83,7,2,116.3,No
0.7,62,8,3,111.3,No
0.7,62,6,3,111.3,No
0.7,62,4,3,111.3,No
0.3,62,4,2,111.3,No
0.3,62,3,2,111.3,No
0.3,62,3,2,111.3,No
1,62,4,4,111.3,No
1,62,3,4,111.3,No
1,62,4,4,111.3,No
1.3,62,7,5,111.3,No
1.3,62,7,5,111.3,No
1.3,62,3,5,111.3,No
2,62,-2,7,111.3,No
2,62,-5,7,111.3,No
2,62,-10,7,111.3,No
2,62,-12,7,111.3,No
2,62,-8,7,111.3,No
2,62,-7,7,111.3,No
3.7,62,-8,22,111.3,No
3.7,62,-7,22,111.3,No
3.7,62,-8,22,111.3,No
2,62,-4,7,111.3,No
2,62,6,7,111.3,No
2,62,14,7,111.3,No
1,69,14,4,107.3,No
1,69,12,4,107.3,No
1,69,5,4,107.3,No
1,69,2,4,107.3,No
1,69,2,4,107.3,No
1,69,4,4,107.3,No
1,69,10,4,107.3,No
1,69,13,4,107.3,No
1,69,12,4,107.3,No
0.7,69,11,3,107.3,No
0.7,69,14,3,107.3,No
0.7,69,14,3,107.3,No
1.3,69,12,5,107.3,No
1.3,69,9,5,107.3,No
1.3,69,7,5,107.3,No
2,69,1,7,107.3,No
2,69,-6,7,107.3,No
2,69,-4,7,107.3,No
1.3,69,-2,5,107.3,No
1.3,69,-2,5,107.3,No
1.3,69,-2,5,107.3,No
3.3,69,-2,18,107.3,No
3.3,69,2,18,107.3,No
3.3,69,-2,18,107.3,No
2.7,75,-7,12,106.8,No
2.7,75,-11,12,106.8,No
2.7,75,-13,12,106.8,No
1.3,75,-13,5,106.8,No
1.3,75,-8,5,106.8,No
1.3,75,-3,5,106.8,No
1,75,0,4,106.8,No
1,75,2,4,106.8,No
1,75,3,4,106.8,No
1,75,1,4,106.8,No
1,75,2,4,106.8,No
1,75,3,4,106.8,No
1.3,75,2,5,106.8,No
1.3,75,0,5,106.8,No
1.3,75,-3,5,106.8,No
2.7,75,-6,12,106.8,No
2.7,75,-4,12,106.8,No
2.7,75,-9,12,106.8,No
4.3,75,-16,32,106.8,No
4.3,75,-11,32,106.8,No
4.3,75,-14,32,106.8,No
3.7,75,-9,22,106.8,No
3.7,75,-7,22,106.8,No
3.7,75,-9,22,106.8,No
2,79,-14,7,105.6,No
2,79,-15,7,105.6,No
2,79,-13,7,105.6,No
2,79,-14,7,105.6,No
2,79,-11,7,105.6,No
2,79,-9,7,105.6,No
1.3,79,-9,5,105.6,No
1.3,79,-10,5,105.6,No
1.3,79,-14,5,105.6,No
1.3,79,-14,5,105.6,No
1.3,79,-12,5,105.6,No
1.3,79,-6,5,105.6,No
1.7,79,-3,6,105.6,No
1.7,79,-5,6,105.6,No
1.7,79,-10,6,105.6,No
0.7,79,-11,3,105.6,No
0.7,79,-10,3,105.6,No
0.7,79,-5,3,105.6,No
1.3,79,-4,5,105.6,No
1.3,79,-5,5,105.6,No
1.3,79,-8,5,105.6,No
1,79,-6,4,105.6,No
1,79,-2,4,105.6,No
1,79,1,4,105.6,No
0.7,86,-3,3,105.4,No
0.7,86,-8,3,105.4,No
0.7,86,-11,3,105.4,No
0.7,86,-12,3,105.4,No
0.7,86,-9,3,105.4,No
0.7,86,-7,3,105.4,No
0.3,86,-6,2,105.4,No
0.3,86,-4,2,105.4,No
0.3,86,-5,2,105.4,No
0.7,86,-4,3,105.4,No
0.7,86,-5,3,105.4,No
0.7,86,-3,3,105.4,No
0.7,86,0,3,105.4,No
0.7,86,-3,3,105.4,No
0.7,86,-7,3,105.4,No
1,86,-10,4,105.4,No
1,86,-8,4,105.4,No
1,86,-5,4,105.4,No
0.7,86,-5,3,105.4,No
0.7,86,-3,3,105.4,No
0.7,86,-1,3,105.4,No
2,86,0,7,105.4,No
2,86,4,7,105.4,No
2,86,8,7,105.4,No
1,107,6,4,116,No
1,107,1,4,116,No
1,107,-2,4,116,No
0.7,107,-6,3,116,No
0.7,107,-3,3,116,No
0.7,107,-1,3,116,No
0.3,107,1,2,116,No
0.3,107,2,2,116,No
0.3,107,3,2,116,No
0.7,107,2,3,116,No
0.7,107,1,3,116,No
0.7,107,1,3,116,No
1.3,107,-2,5,116,No
1.3,107,-1,5,116,No
1.3,107,-7,5,116,No
1.3,107,-10,5,116,No
1.3,107,-8,5,116,No
1.3,107,-5,5,116,No
0.7,107,-3,3,116,No
0.7,107,-2,3,116,No
0.7,107,-1,3,116,No
1.3,107,-1,5,116,No
1.3,107,-1,5,116,No
1.3,107,-1,5,116,No
0.3,109,-2,2,114.8,No
0.3,109,-6,2,114.8,No
0.3,109,-9,2,114.8,No
0.3,109,-9,2,114.8,No
0.3,109,-6,2,114.8,No
0.3,109,-3,2,114.8,No
0,109,0,0,114.8,No
0,109,1,0,114.8,No
0,109,2,0,114.8,No
0.3,109,2,2,114.8,No
0.3,109,3,2,114.8,No
0.3,109,5,2,114.8,No
0,109,6,0,114.8,No
0,109,5,0,114.8,No
0,109,4,0,114.8,No
0,109,4,0,114.8,No
0,109,4,0,114.8,No
0,109,5,0,114.8,No
0.3,109,2,2,114.8,No
0.3,109,0,2,114.8,No
0.3,109,-1,2,114.8,No
0.7,109,0,3,114.8,No
0.7,109,4,3,114.8,No
0.7,109,6,3,114.8,No
1.3,116,9,5,117.9,No
1.3,116,5,5,117.9,No
1.3,116,1,5,117.9,No
0.7,116,1,3,117.9,No
0.7,116,4,3,117.9,No
0.7,116,8,3,117.9,No
0.3,116,13,2,117.9,No
0.3,116,15,2,117.9,No
0.3,116,16,2,117.9,No
2,116,16,7,117.9,No
2,116,16,7,117.9,No
2,116,20,7,117.9,No
2.7,116,28,12,117.9,No
2.7,116,19,12,117.9,No
2.7,116,18,12,117.9,No
2,116,18,7,117.9,No
2,116,20,7,117.9,No
2,116,21,7,117.9,No
0.7,116,19,3,117.9,No
0.7,116,19,3,117.9,No
0.7,116,19,3,117.9,No
1,116,17,4,117.9,No
1,116,13,4,117.9,No
1,116,14,4,117.9,No
0.7,105,8,3,113.3,No
0.7,105,5,3,113.3,No
0.7,105,1,3,113.3,No
1.3,105,1,5,113.3,No
1.3,105,3,5,113.3,No
1.3,105,3,5,113.3,No
2,105,5,7,113.3,No
2,105,2,7,113.3,No
2,105,4,7,113.3,No
0,105,4,0,113.3,No
0,105,5,0,113.3,No
0,105,7,0,113.3,No
0.7,105,8,3,113.3,No
0.7,105,4,3,113.3,Yes
0.7,105,1,3,113.3,Yes
1.3,105,1,5,113.3,Yes
1.3,105,1,5,113.3,Yes
1.3,105,0,5,113.3,Yes
1.3,105,-2,5,113.3,Yes
1.3,105,-3,5,113.3,Yes
1.3,105,-1,5,113.3,Yes
1,105,0,4,113.3,Yes
1,105,0,4,113.3,No
1,105,2,4,113.3,No
0.7,93,0,3,113.3,No
0.7,93,-1,3,113.3,No
0.7,93,-2,3,113.3,No
0.7,93,-2,3,113.3,No
0.7,93,-1,3,113.3,No
0.7,93,0,3,113.3,No
2,93,2,7,113.3,No
2,93,9,7,113.3,No
2,93,7,7,113.3,No
2.7,93,4,12,113.3,No
2.7,93,4,12,113.3,No
2.7,93,13,12,113.3,No
1.7,93,14,6,113.3,No
1.7,93,11,6,113.3,No
1.7,93,10,6,113.3,No
2.7,93,12,12,113.3,No
2.7,93,16,12,113.3,No
2.7,93,18,12,113.3,No
3.7,93,5,22,113.3,No
3.7,93,-4,22,113.3,No
3.7,93,-7,22,113.3,No
5.3,93,-13,56,113.3,No
5.3,93,-12,56,113.3,No
5.3,93,-11,56,113.3,No
2.3,102,-10,9,121.1,No
2.3,102,-8,9,121.1,No
2.3,102,-12,9,121.1,No
0.7,102,-11,3,121.1,No
0.7,102,-9,3,121.1,No
0.7,102,-8,3,121.1,No
1.3,102,-2,5,121.1,No
1.3,102,0,5,121.1,No
1.3,102,0,5,121.1,No
1.3,102,0,5,121.1,No
1.3,102,-1,5,121.1,No
1.3,102,2,5,121.1,No
1.3,102,0,5,121.1,No
1.3,102,-1,5,121.1,No
1.3,102,-6,5,121.1,Yes
1,102,-10,4,121.1,No
1,102,-10,4,121.1,No
1,102,-8,4,121.1,No
1.7,102,-8,6,121.1,No
1.7,102,-6,6,121.1,No
1.7,102,1,6,121.1,No
1.7,102,-2,6,121.1,No
1.7,102,-4,6,121.1,No
1.7,102,-5,6,121.1,No
3,120,-11,15,131.3,No
3,120,-22,15,131.3,No
3,120,-26,15,131.3,No
3,120,-28,15,131.3,No
3,120,-27,15,131.3,No
3,120,-28,15,131.3,No
1.7,120,-30,6,131.3,No
1.7,120,-30,6,131.3,No
1.7,120,-28,6,131.3,No
2,120,-20,7,131.3,No
2,120,-19,7,131.3,No
2,120,-20,7,131.3,No
2,120,-20,7,131.3,No
2,120,-21,7,131.3,No
2,120,-24,7,131.3,No
1.3,120,-26,5,131.3,No
1.3,120,-27,5,131.3,No
1.3,120,-28,5,131.3,No
2.7,120,-29,12,131.3,No
2.7,120,-27,12,131.3,No
2.7,120,-25,12,131.3,No
1.7,120,-23,6,131.3,No
1.7,120,-18,6,131.3,No
1.7,120,-13,6,131.3,No
1,125,-15,4,129.3,No
1,125,-19,4,129.3,No
1,125,-18,4,129.3,No
2,125,-16,7,129.3,No
2,125,-14,7,129.3,No
2,125,-10,7,129.3,No
0.3,125,-9,2,129.3,No
0.3,125,-7,2,129.3,No
0.3,125,-7,2,129.3,No
0,125,-8,0,129.3,No
0,125,-9,0,129.3,No
0,125,-8,0,129.3,No
0.7,125,-8,3,129.3,No
0.7,125,-7,3,129.3,No
0.7,125,-7,3,129.3,No
0.3,125,-9,2,129.3,No
0.3,125,-8,2,129.3,No
0.3,125,-7,2,129.3,No
0,125,-7,0,129.3,No
0,125,-6,0,129.3,No
0,125,-5,0,129.3,No
0.7,125,-5,3,129.3,No
0.7,125,-6,3,129.3,No
0.7,125,-4,3,129.3,No
0.7,150,-2,3,134.9,No
0.7,150,-2,3,134.9,No
0.7,150,-5,3,134.9,No
2,150,-6,7,134.9,No
2,150,-6,7,134.9,No
2,150,-7,7,134.9,No
1,150,-6,4,134.9,No
1,150,-6,4,134.9,No
1,150,-5,4,134.9,No
0.7,150,-3,3,134.9,No
0.7,150,0,3,134.9,No
0.7,150,2,3,134.9,No
0.3,150,4,2,134.9,No
0.3,150,6,2,134.9,No
0.3,150,2,2,134.9,No
1.3,150,0,5,134.9,No
1.3,150,1,5,134.9,No
1.3,150,0,5,134.9,No
1,150,0,4,134.9,No
1,150,0,4,134.9,No
1,150,-1,4,134.9,No
0.7,150,2,3,134.9,No
0.7,150,4,3,134.9,No
0.7,150,5,3,134.9,No
0.7,149,7,3,144,No
0.7,149,8,3,144,No
0.7,149,6,3,144,No
0.3,149,3,2,144,No
0.3,149,2,2,144,No
0.3,149,1,2,144,No
0.7,149,-1,3,144,No
0.7,149,-4,3,144,No
0.7,149,-5,3,144,No
0.7,149,-6,3,144,No
0.7,149,-3,3,144,No
0.7,149,-4,3,144,No
1.3,149,-5,5,144,No
1.3,149,-4,5,144,Yes
1.3,149,-1,5,144,Yes
0,149,-2,0,144,Yes
0,149,2,0,144,Yes
0,149,3,0,144,Yes
0,149,1,0,144,No
0,149,3,0,144,No
0,149,5,0,144,No
0,149,4,0,144,No
0,149,2,0,144,No
0,149,0,0,144,No
0,116,-2,0,154.8,No
0,116,-1,0,154.8,No
0,116,5,0,154.8,No
0.3,116,9,2,154.8,No
0.3,116,12,2,154.8,No
0.3,116,10,2,154.8,No
0,116,8,0,154.8,No
0,116,10,0,154.8,No
0,116,9,0,154.8,No
0.7,116,8,3,154.8,No
0.7,116,6,3,154.8,No
0.7,116,6,3,154.8,No
0.7,116,4,3,154.8,No
0.7,116,6,3,154.8,No
0.7,116,4,3,154.8,No
0.7,116,-2,3,154.8,No
0.7,116,0,3,154.8,No
0.7,116,1,3,154.8,No
0.7,116,2,3,154.8,No
0.7,116,6,3,154.8,No
0.7,116,8,3,154.8,No
0.7,116,7,3,154.8,No
0.7,116,5,3,154.8,No
0.7,116,3,3,154.8,No
0.3,86,1,2,130.8,No
0.3,86,1,2,130.8,No
0.3,86,1,2,130.8,No
0.3,86,3,2,130.8,No
0.3,86,5,2,130.8,No
0.3,86,5,2,130.8,No
0,86,7,0,130.8,No
0,86,8,0,130.8,No
0,86,8,0,130.8,No
1.3,86,8,5,130.8,No
1.3,86,9,5,130.8,No
1.3,86,6,5,130.8,No
0.7,86,6,3,130.8,No
